Date,Channel,Username,Message,Tag_owner,Cleanest_message,clean_message_duplicates
2021-09-14 18:35:00,greekgodx ,nightcaller999,@Greekgodx how can i get freckles like u ?,0,@greekgodx get freckl like u ?,@Greekgodx get freckles like u ?
2021-09-14 18:35:00,greekgodx ,sipx_,dont,0,dont,dont
2021-09-14 18:35:00,greekgodx ,boozool,lost 500 gambling LUL,0,lost 500 gambl lul,lost 500 gambling LUL
2021-09-14 18:35:01,greekgodx ,s_n_a_r_t_s,steer clear,0,steer clear,steer clear
2021-09-14 18:35:01,greekgodx ,noreagaa22,nah fuck that shit man,0,nah fuck shit man,nah fuck shit man
2021-09-14 18:35:02,greekgodx ,wonderwoop,please no,0,pleas,please
2021-09-14 18:35:02,greekgodx ,mord33,greg doesnt read chat,0,greg doesnt read chat,greg doesnt read chat
2021-09-14 18:35:03,greekgodx ,riamburren,how long you been in greece,0,long greec,long greece
2021-09-14 18:35:03,greekgodx ,f0rum,please dont,0,pleas dont,please dont
2021-09-14 18:35:03,greekgodx ,iskims,No,0,no,No
2021-09-14 18:35:05,greekgodx ,paxt___,greekYikes GAMBA,0,greekyik gamba,greekYikes GAMBA
2021-09-14 18:35:05,greekgodx ,frankenshady,@Greekgodx get a greek coffee for me homie,0,@greekgodx get greek coffe homi,@Greekgodx get greek coffee homie
2021-09-14 18:35:05,greekgodx ,any_______gifters________,DONT 4Weird,0,dont 4weird,DONT 4Weird
2021-09-14 18:35:06,greekgodx ,nnundo,gamba responsibly,0,gamba respons,gamba responsibly
2021-09-14 18:35:07,greekgodx ,iskims,No do t,0,no,No
2021-09-14 18:35:07,greekgodx ,hubihub3i,dont,0,dont,dont
2021-09-14 18:35:08,greekgodx ,zombie_guy94,GAMBA for lyf,0,gamba lyf,GAMBA lyf
2021-09-14 18:35:08,greekgodx ,s3nachbacknang,Bon Apetit greek <3 <3 <3 <3,0,bon apetit greek <3 <3 <3 <3,Bon Apetit greek <3
2021-09-14 18:35:08,greekgodx ,ali0who,PLEASE DON'T,0,pleas don't,PLEASE DON'T
2021-09-14 18:35:08,greekgodx ,sipx_,please dont,0,pleas dont,please dont
2021-09-14 18:35:09,greekgodx ,chubfishh,@Greekgodx how long you doing Greece?,0,@greekgodx long greece?,@Greekgodx long Greece?
2021-09-14 18:35:09,greekgodx ,goldsoulcat,@boozool 500 USD :),0,@boozool 500 usd :),@boozool 500 USD :)
2021-09-14 18:35:09,greekgodx ,lordpab,gamba is so fucking boring,0,gamba fuck bore,gamba fucking boring
2021-09-14 18:35:09,greekgodx ,fquick358,THE ISLE,0,the isl,THE ISLE
2021-09-14 18:35:09,greekgodx ,mindshape,No,0,no,No
2021-09-14 18:35:10,greekgodx ,asprin4me,nice,0,nice,nice
2021-09-14 18:35:10,greekgodx ,dontworrykid,cool,0,cool,cool
2021-09-14 18:35:11,greekgodx ,leipodeluxe,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:35:11,greekgodx ,zoefxd,stay away from it,0,stay away,stay away
2021-09-14 18:35:12,greekgodx ,bovabova,No keep this,0,no keep,No keep
2021-09-14 18:35:12,greekgodx ,turkmammoth,no gambing shit fuck that,0,gamb shit fuck,gambing shit fuck
2021-09-14 18:35:12,greekgodx ,crunchrock,does rolling weed count as touching grass,0,roll weed count touch grass,rolling weed count touching grass
2021-09-14 18:35:12,greekgodx ,shrektard69,dont do gamba pls,0,dont gamba pl,dont gamba pls
2021-09-14 18:35:13,greekgodx ,chocolatethong,3Head ingerland ingerland ingerland,0,3head ingerland ingerland ingerland,3Head ingerland
2021-09-14 18:35:13,greekgodx ,muir_,apex ?,0,apex ?,apex ?
2021-09-14 18:35:13,greekgodx ,iskims,Just react,0,just react,Just react
2021-09-14 18:35:13,greekgodx ,comitatvs,no gamba pls FeelsWeirdMan,0,gamba pl feelsweirdman,gamba pls FeelsWeirdMan
2021-09-14 18:35:13,greekgodx ,leeqox,nice,0,nice,nice
2021-09-14 18:35:14,greekgodx ,chronny42,Grank shut up donation,0,grank shut donat,Grank shut donation
2021-09-14 18:35:14,greekgodx ,frankenshady,NO MORE COD OMEGALUL,0,no more cod omegalul,NO MORE COD OMEGALUL
2021-09-14 18:35:14,greekgodx ,crizm1,DONT LULW GAMBA,0,dont lulw gamba,DONT LULW GAMBA
2021-09-14 18:35:14,greekgodx ,trape_zius,gym streams,0,gym stream,gym streams
2021-09-14 18:35:14,greekgodx ,maxweli_,"hey @Greekgodx just started working out the other day, wish me luck",0,"hey @greekgodx start work day, wish luck","hey @Greekgodx started working day, wish luck"
2021-09-14 18:35:14,greekgodx ,harrison_neal,no fucking cod please,0,fuck cod pleas,fucking cod please
2021-09-14 18:35:15,greekgodx ,dreammistm,video reacting Pog,0,video react pog,video reacting Pog
2021-09-14 18:35:15,greekgodx ,leahavana,COD PLAYERZ,0,cod playerz,COD PLAYERZ
2021-09-14 18:35:15,greekgodx ,gabenator,YES PogU,0,ye pogu,YES PogU
2021-09-14 18:35:15,greekgodx ,abnormaleu,pepeW gamba,0,pepew gamba,pepeW gamba
2021-09-14 18:35:15,greekgodx ,rateliff,ape sex,0,ape sex,ape sex
2021-09-14 18:35:15,greekgodx ,rarefart321,CALL OF DUTY MEGALUL,0,call of duti megalul,CALL OF DUTY MEGALUL
2021-09-14 18:35:16,greekgodx ,abdul_shareef,bro ur a goat where man came from to where u are now insane,0,bro ur goat man came u insan,bro ur goat man came u insane
2021-09-14 18:35:16,greekgodx ,raiseseemsgood,IRL 4Weird,0,irl 4weird,IRL 4Weird
2021-09-14 18:35:16,greekgodx ,boozool,lost 500 gambling before stream LUL,0,lost 500 gambl stream lul,lost 500 gambling stream LUL
2021-09-14 18:35:17,greekgodx ,zm_115,GGX GANG :),0,ggx gang :),GGX GANG :)
2021-09-14 18:35:17,greekgodx ,was1max,new battlefield PauseChamp,0,new battlefield pausechamp,new battlefield PauseChamp
2021-09-14 18:35:17,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:17,greekgodx ,zeololz,no shot OMEGALUL,0,shot omegalul,shot OMEGALUL
2021-09-14 18:35:17,greekgodx ,voyojov,@Greekgodx league road to rank 1,0,@greekgodx leagu road rank 1,@Greekgodx league road rank 1
2021-09-14 18:35:17,greekgodx ,peepo_laugh,greekYikes Gamba,0,greekyik gamba,greekYikes Gamba
2021-09-14 18:35:17,greekgodx ,mikeywaxx,Is Andy still in Greece ?,0,is andi still greec ?,Is Andy still Greece ?
2021-09-14 18:35:18,greekgodx ,mr_leckz,DOnt gamble dud,0,dont gambl dud,DOnt gamble dud
2021-09-14 18:35:18,greekgodx ,ctyjr,emoneySleeper emoneySleep slikSleeper,0,emoneysleep emoneysleep sliksleep,emoneySleeper emoneySleep slikSleeper
2021-09-14 18:35:18,greekgodx ,staunchy7,C OMEGALUL D,0,c omegalul d,C OMEGALUL D
2021-09-14 18:35:18,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:18,greekgodx ,muir_,apex is so good rn @Greekgodx,0,apex good rn @greekgodx,apex good rn @Greekgodx
2021-09-14 18:35:18,greekgodx ,josuke_pog,VeryPog wow reacting,0,verypog wow react,VeryPog wow reacting
2021-09-14 18:35:19,greekgodx ,jogiduven,call of juey 3Heading,0,call juey 3head,call juey 3Heading
2021-09-14 18:35:20,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:20,greekgodx ,squishyypancake,League of legends>??,0,leagu legends>??,League legends>??
2021-09-14 18:35:20,greekgodx ,f0rum,THE ISLE Pog,0,the isl pog,THE ISLE Pog
2021-09-14 18:35:20,greekgodx ,neglectedpipe,DEPRESSED gamba,0,depress gamba,DEPRESSED gamba
2021-09-14 18:35:20,greekgodx ,socrates88,imagine sending money to a millionaire LUL,0,imagin send money millionair lul,imagine sending money millionaire LUL
2021-09-14 18:35:21,greekgodx ,orangeclown94,rust PogU,0,rust pogu,rust PogU
2021-09-14 18:35:21,greekgodx ,s_n_a_r_t_s,@r3ptillicu5 hey with all respect dont worry about the stream he has people working for him to do that,0,@r3ptillicu5 hey respect dont worri stream peopl work,@r3ptillicu5 hey respect dont worry stream people working
2021-09-14 18:35:21,greekgodx ,jacklve,Where bouts in England,0,where bout england,Where bouts England
2021-09-14 18:35:21,greekgodx ,ali0who,PagChomp PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:21,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:21,greekgodx ,ehtoolazy,gamba is brainless pls no,0,gamba brainless pl,gamba brainless pls
2021-09-14 18:35:21,greekgodx ,dkspecial19,CALL OMGEAL DUTY ???,0,call omgeal duti ???,CALL OMGEAL DUTY ???
2021-09-14 18:35:21,greekgodx ,yugenkng,or picking up girls IRL?,0,pick girl irl?,picking girls IRL?
2021-09-14 18:35:22,greekgodx ,reesoll,do what u want OMEGALUL,0,u want omegalul,u want OMEGALUL
2021-09-14 18:35:22,greekgodx ,ali0who,PagChomp  PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:22,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:22,greekgodx ,t3renc3,do cooking streams with ur mom,0,cook stream ur mom,cooking streams ur mom
2021-09-14 18:35:23,greekgodx ,ivannaseymourbutts,CALL OF BOOTY,0,call of booti,CALL OF BOOTY
2021-09-14 18:35:23,greekgodx ,officialnuz,@greekgodx irls with sliker,1,@greekgodx irl sliker,@greekgodx irls sliker
2021-09-14 18:35:23,greekgodx ,voidtypezero,pee in a cup bro,0,pee cup bro,pee cup bro
2021-09-14 18:35:23,greekgodx ,goryholes,"I bet you're not missing england right now, its pissing it down all week D:",0,"i bet miss england right now, piss week d:","I bet missing england right now, pissing week D:"
2021-09-14 18:35:24,greekgodx ,ali0who,PagChomp PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:24,greekgodx ,powuhpunch,C OMEGALUL D,0,c omegalul d,C OMEGALUL D
2021-09-14 18:35:24,greekgodx ,oldsport91,are you moving back to england?,0,move back england?,moving back england?
2021-09-14 18:35:24,greekgodx ,keepthatplease,fam get a trim ur shit looking shaggy @Greekgodx,0,fam get trim ur shit look shaggi @greekgodx,fam get trim ur shit looking shaggy @Greekgodx
2021-09-14 18:35:24,greekgodx ,raiseseemsgood,we demand IRL 4Weird,0,demand irl 4weird,demand IRL 4Weird
2021-09-14 18:35:24,greekgodx ,gabenator,YES YES YES PogU,0,ye ye ye pogu,YES PogU
2021-09-14 18:35:24,greekgodx ,kevtuff,variety games,0,varieti game,variety games
2021-09-14 18:35:25,greekgodx ,yobioz,play games with poke,0,play game poke,play games poke
2021-09-14 18:35:25,greekgodx ,andyandyxx,PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW PLAY SKYRIM 4WeirdW,0,play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw play skyrim 4weirdw,PLAY SKYRIM 4WeirdW
2021-09-14 18:35:25,greekgodx ,ali0who,PagChomp  PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:25,greekgodx ,nightcaller999,@Greekgodx the isle is so pog content bro,0,@greekgodx isl pog content bro,@Greekgodx isle pog content bro
2021-09-14 18:35:25,greekgodx ,veronik,Just do IRL,0,just irl,Just IRL
2021-09-14 18:35:26,greekgodx ,ali0who,PagChomp PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:26,greekgodx ,theeb3st,knutLarm conzFIRE knutRarm knutLarm conzFIRE knutRarm,0,knutlarm conzfir knutrarm knutlarm conzfir knutrarm,knutLarm conzFIRE knutRarm
2021-09-14 18:35:26,greekgodx ,dapeachtv,call of judy,0,call judi,call judy
2021-09-14 18:35:27,greekgodx ,theofficialaeith,finish skyrim,0,finish skyrim,finish skyrim
2021-09-14 18:35:27,greekgodx ,s_n_a_r_t_s,@Greekgodx are you happy?,0,@greekgodx happy?,@Greekgodx happy?
2021-09-14 18:35:27,greekgodx ,ivanfunny8,you are not good at gamba LULW,0,good gamba lulw,good gamba LULW
2021-09-14 18:35:27,greekgodx ,datblink,stop watching streamers go outside btw,0,stop watch streamer go outsid btw,stop watching streamers go outside btw
2021-09-14 18:35:28,greekgodx ,harrison_neal,NO MORE WARZONE BRO,0,no more warzon bro,NO MORE WARZONE BRO
2021-09-14 18:35:28,greekgodx ,the_game_was_on_sale,No gamba plz grek,0,no gamba plz grek,No gamba plz grek
2021-09-14 18:35:28,greekgodx ,taeroni,faze greek phase OMEGALUL,0,faze greek phase omegalul,faze greek phase OMEGALUL
2021-09-14 18:35:28,greekgodx ,dafuxas,react and irl,0,react irl,react irl
2021-09-14 18:35:28,greekgodx ,ali0who,PagChomp  PLAY THE NEW BF,0,pagchomp play the new bf,PagChomp PLAY THE NEW BF
2021-09-14 18:35:29,greekgodx ,mos_was_taken,The isle POGGERS The isle POGGERS The isle POGGERS The isle POGGERS,0,the isl pogger the isl pogger the isl pogger the isl pogger,The isle POGGERS
2021-09-14 18:35:30,greekgodx ,craziest31,"@jogiduven, OMEGALUL",0,"@jogiduven, omegalul","@jogiduven, OMEGALUL"
2021-09-14 18:35:31,greekgodx ,yugenkng,what about picking up girls IRL,0,pick girl irl,picking girls IRL
2021-09-14 18:35:31,greekgodx ,itspopo1,PLAY SKYRIM WideHardo,0,play skyrim widehardo,PLAY SKYRIM WideHardo
2021-09-14 18:35:33,greekgodx ,mrzupras,Sounds boring tbh greekLeave,0,sound bore tbh greekleav,Sounds boring tbh greekLeave
2021-09-14 18:35:33,greekgodx ,dkspecial19,CALL OF DUTY LOLLLLL OLLL,0,call of duti lolllll olll,CALL OF DUTY LOLLLLL OLLL
2021-09-14 18:35:33,greekgodx ,dwindless,why not irl around uk?,0,irl around uk?,irl around uk?
2021-09-14 18:35:36,greekgodx ,dups_11,Do irl in the uk @greekgodx,1,do irl uk @greekgodx,Do irl uk @greekgodx
2021-09-14 18:35:36,greekgodx ,fasterthanlight,aha VeryPog,0,aha verypog,aha VeryPog
2021-09-14 18:35:36,greekgodx ,raiseseemsgood,we demand IRL 4Weird :raised_hand:,0,demand irl 4weird :raised_hand:,demand IRL 4Weird :raised_hand:
2021-09-14 18:35:37,greekgodx ,nelsonsblueballs,@greekgodx play apex with moxy Kappa,1,@greekgodx play apex moxi kappa,@greekgodx play apex moxy Kappa
2021-09-14 18:35:38,greekgodx ,thereaicoops,TriHard FINISH SKYRIM TriHard FINISH SKYRIM TriHard FINISH SKYRIM,0,trihard finish skyrim trihard finish skyrim trihard finish skyrim,TriHard FINISH SKYRIM
2021-09-14 18:35:38,greekgodx ,saxony9,react streamer,0,react streamer,react streamer
2021-09-14 18:35:38,greekgodx ,s_n_a_r_t_s,@Greekgodx you seem stressed homie,0,@greekgodx seem stress homi,@Greekgodx seem stressed homie
2021-09-14 18:35:39,greekgodx ,bigboyjabba,How’s the green out there Greek,0,how’ green greek,How’s green Greek
2021-09-14 18:35:39,greekgodx ,leeqox,yeah,0,yeah,yeah
2021-09-14 18:35:39,greekgodx ,muir_,apex is so good rn,0,apex good rn,apex good rn
2021-09-14 18:35:40,greekgodx ,squidgymcmmotaur,bro got bigggg,0,bro got bigggg,bro got bigggg
2021-09-14 18:35:42,greekgodx ,bbb212123,GAMBE pepeW,0,gamb pepew,GAMBE pepeW
2021-09-14 18:35:42,greekgodx ,godly_antw,pepeW gamba,0,pepew gamba,pepeW gamba
2021-09-14 18:35:42,greekgodx ,dapeachtv,CALL OF JUUDY,0,call of juudi,CALL OF JUUDY
2021-09-14 18:35:42,greekgodx ,leberkas2,keep doing irl gym steams and stuff @Greekgodx,0,keep irl gym steam stuff @greekgodx,keep irl gym steams stuff @Greekgodx
2021-09-14 18:35:42,greekgodx ,ludiqjoe,gamba irl,0,gamba irl,gamba irl
2021-09-14 18:35:43,greekgodx ,mikeywaxx,Is Andy still In Greece ?,0,is andi still in greec ?,Is Andy still In Greece ?
2021-09-14 18:35:43,greekgodx ,morrissingss,TRUEING,0,true,TRUEING
2021-09-14 18:35:44,greekgodx ,yugenkng,IRL UK mate,0,irl uk mate,IRL UK mate
2021-09-14 18:35:44,greekgodx ,wavydelics,warzone faze is back NotLikeThis,0,warzon faze back notlikethi,warzone faze back NotLikeThis
2021-09-14 18:35:44,greekgodx ,glokter,GAMING STREAMS LUL,0,game stream lul,GAMING STREAMS LUL
2021-09-14 18:35:44,greekgodx ,hopelesslydope,truth,0,truth,truth
2021-09-14 18:35:44,greekgodx ,ali0who,GachiPls OSU,0,gachipl osu,GachiPls OSU
2021-09-14 18:35:45,greekgodx ,peepo_laugh,Play SKYRIM 4WeirdW . o O ( OMEGALUL ),0,play skyrim 4weirdw . o ( omegalul ),Play SKYRIM 4WeirdW . O ( OMEGALUL )
2021-09-14 18:35:46,greekgodx ,schoolwaspoggers,OkayChamp GOOD,0,okaychamp good,OkayChamp GOOD
2021-09-14 18:35:46,greekgodx ,voidtypezero,diablo 2 bruh,0,diablo 2 bruh,diablo 2 bruh
2021-09-14 18:35:46,greekgodx ,iuupz,play valorant and gta,0,play valor gta,play valorant gta
2021-09-14 18:35:46,greekgodx ,nnundo,@Greekgodx use bot to hold down space EZ,0,@greekgodx use bot hold space ez,@Greekgodx use bot hold space EZ
2021-09-14 18:35:47,greekgodx ,bangkeys,Play GTA IRL,0,play gta irl,Play GTA IRL
2021-09-14 18:35:47,greekgodx ,jaxntaxx,@Greekgodx you see the osrs hd,0,@greekgodx see osr hd,@Greekgodx see osrs hd
2021-09-14 18:35:47,greekgodx ,nickvog2018,IRL IN UK,0,irl in uk,IRL IN UK
2021-09-14 18:35:49,greekgodx ,primenotice,@Greekgodx go visit amsterdam,0,@greekgodx go visit amsterdam,@Greekgodx go visit amsterdam
2021-09-14 18:35:49,greekgodx ,neglectedpipe,gamba aim OMEGALUL,0,gamba aim omegalul,gamba aim OMEGALUL
2021-09-14 18:35:49,greekgodx ,antonioo_1708,no it doesnt,0,doesnt,doesnt
2021-09-14 18:35:50,greekgodx ,dontworrykid,slots :sleeping_face:,0,slot :sleeping_face:,slots :sleeping_face:
2021-09-14 18:35:50,greekgodx ,hopelesslydope,Not worth the waste of money either,0,not worth wast money either,Not worth waste money either
2021-09-14 18:35:51,greekgodx ,rarefart321,problem is 12y olds watch u thats why u dont gamble,0,problem 12i old watch u that u dont gambl,problem 12y olds watch u thats dont gamble
2021-09-14 18:35:51,greekgodx ,lfc_777,I wish i was that coffee,0,i wish coffe,I wish coffee
2021-09-14 18:35:52,greekgodx ,mellow_q,@Greekgodx escape from tarkov,0,@greekgodx escap tarkov,@Greekgodx escape tarkov
2021-09-14 18:35:52,greekgodx ,gugugagagoogoo,no backhair? dissappointed,0,backhair? dissappoint,backhair? dissappointed
2021-09-14 18:35:53,greekgodx ,kaspersky45,do irl 4Weird,0,irl 4weird,irl 4Weird
2021-09-14 18:35:54,greekgodx ,keepthatplease,fam get a trim ur shit looking shaggy @Greekgodx,0,fam get trim ur shit look shaggi @greekgodx,fam get trim ur shit looking shaggy @Greekgodx
2021-09-14 18:35:55,greekgodx ,papiatnehotpafi,Kreygasm,0,kreygasm,Kreygasm
2021-09-14 18:35:56,greekgodx ,s_n_a_r_t_s,dont lose urself homie @Greekgodx,0,dont lose urself homi @greekgodx,dont lose urself homie @Greekgodx
2021-09-14 18:35:56,greekgodx ,morrissingss,EZ,0,ez,EZ
2021-09-14 18:35:56,greekgodx ,alchemist4ew,do what you want man,0,want man,want man
2021-09-14 18:35:56,greekgodx ,forrestdabs,You promised Red dead redemption 3 years ago.,0,you promis red dead redempt 3 year ago.,You promised Red dead redemption 3 years ago.
2021-09-14 18:35:57,greekgodx ,yugenkng,oi bruv do IRL in UK,0,oi bruv irl uk,oi bruv IRL UK
2021-09-14 18:35:57,greekgodx ,dontworrykid,nice,0,nice,nice
2021-09-14 18:35:57,greekgodx ,beeristhedevil,LUL,0,lul,LUL
2021-09-14 18:35:57,greekgodx ,evat,my man,0,man,man
2021-09-14 18:35:58,greekgodx ,dreammistm,let's gooo,0,let' gooo,let's gooo
2021-09-14 18:35:58,greekgodx ,eatandplay,too fat for that,0,fat,fat
2021-09-14 18:35:58,greekgodx ,squidgymcmmotaur,bro you need to LOSE the gains,0,bro need lose gain,bro need LOSE gains
2021-09-14 18:35:58,greekgodx ,thehidingmaster,you need to play some variety games grekler,0,need play varieti game grekler,need play variety games grekler
2021-09-14 18:35:58,greekgodx ,itspopo1,PLAY SKYRIM WideHardo PLAY SKYRIM WideHardo,0,play skyrim widehardo play skyrim widehardo,PLAY SKYRIM WideHardo
2021-09-14 18:35:58,greekgodx ,diarrheajonesjr,nice,0,nice,nice
2021-09-14 18:35:58,greekgodx ,makaryys,WideHardo SKYRIM WideHardo SKYRIM WideHardo SKYRIM WideHardo SKYRIM WideHardo SKYRIM,0,widehardo skyrim widehardo skyrim widehardo skyrim widehardo skyrim widehardo skyrim,WideHardo SKYRIM
2021-09-14 18:35:59,greekgodx ,thespian_,irl in uk?,0,irl uk?,irl uk?
2021-09-14 18:36:00,greekgodx ,wondrous_shoopuf,PogU,0,pogu,PogU
2021-09-14 18:36:00,greekgodx ,4nils,do what you think is fun brother,0,think fun brother,think fun brother
2021-09-14 18:36:00,greekgodx ,nuiil,nice,0,nice,nice
2021-09-14 18:36:00,greekgodx ,alexandersalami2,true,0,true,true
2021-09-14 18:36:00,greekgodx ,dontworrykid,record it,0,record,record
2021-09-14 18:36:01,greekgodx ,widehardo_ggx,GO TO THE PIT GreekWalk,0,go to the pit greekwalk,GO TO THE PIT GreekWalk
2021-09-14 18:36:01,greekgodx ,tkudorz,start speedrun career,0,start speedrun career,start speedrun career
2021-09-14 18:36:01,greekgodx ,zeololz,nice,0,nice,nice
2021-09-14 18:36:02,greekgodx ,alundz0114,UK IRL STREAM????,0,uk irl stream????,UK IRL STREAM????
2021-09-14 18:36:02,greekgodx ,godly_antw,4WeirdW suck his dick,0,4weirdw suck dick,4WeirdW suck dick
2021-09-14 18:36:03,greekgodx ,any_______gifters________,@greekgodx u been playin apex?,1,@greekgodx u playin apex?,@greekgodx u playin apex?
2021-09-14 18:36:03,greekgodx ,darcolin,play league with t1,0,play leagu t1,play league t1
2021-09-14 18:36:03,greekgodx ,zombie_guy94,KappaPride Clap,0,kappaprid clap,KappaPride Clap
2021-09-14 18:36:03,greekgodx ,boozool,VeryPog do something funny,0,verypog someth funni,VeryPog something funny
2021-09-14 18:36:04,greekgodx ,ennnjoy,LETS GOO,0,let goo,LETS GOO
2021-09-14 18:36:04,greekgodx ,nickvog2018,Do irl in ur,0,do irl ur,Do irl ur
2021-09-14 18:36:04,greekgodx ,jukerz,GachiPls Osu,0,gachipl osu,GachiPls Osu
2021-09-14 18:36:05,greekgodx ,widehardo_ggx,GO TO THE PIT greekWalk,0,go to the pit greekwalk,GO TO THE PIT greekWalk
2021-09-14 18:36:05,greekgodx ,noreagaa22,real gamer greekOi,0,real gamer greekoi,real gamer greekOi
2021-09-14 18:36:05,greekgodx ,thereaicoops,TriHard FINISH SKYRIM TriHard FINISH SKYRIM TriHard FINISH SKYRIM TriHard FINISH SKYRIM TriHard FINISH SKYRIM,0,trihard finish skyrim trihard finish skyrim trihard finish skyrim trihard finish skyrim trihard finish skyrim,TriHard FINISH SKYRIM
2021-09-14 18:36:05,greekgodx ,name100015,gay,0,gay,gay
2021-09-14 18:36:05,greekgodx ,itaaro,pepeJAM MUCIN KINDA BUSSIN,0,pepejam mucin kinda bussin,pepeJAM MUCIN KINDA BUSSIN
2021-09-14 18:36:05,greekgodx ,ali0who,gachiAPPROVE NICE,0,gachiapprov nice,gachiAPPROVE NICE
2021-09-14 18:36:06,greekgodx ,peepo_laugh,Kreygasm,0,kreygasm,Kreygasm
2021-09-14 18:36:07,greekgodx ,zm_115,@greekgodx when are you leaving Greece?,1,@greekgodx leav greece?,@greekgodx leaving Greece?
2021-09-14 18:36:09,greekgodx ,heisenbergg__,BillyApprove 󠀀,0,billyapprov 󠀀,BillyApprove 󠀀
2021-09-14 18:36:11,greekgodx ,rs3isbetterree,okay dud,0,okay dud,okay dud
2021-09-14 18:36:11,greekgodx ,henryshees,hes eating a juicer mcgooser,0,he eat juicer mcgooser,hes eating juicer mcgooser
2021-09-14 18:36:11,greekgodx ,du10616,Kappa,0,kappa,Kappa
2021-09-14 18:36:12,greekgodx ,alundz0114,UK IRL STREAM?,0,uk irl stream?,UK IRL STREAM?
2021-09-14 18:36:12,greekgodx ,maplesmike,love you Greek I'd pee on you bro,0,love greek i'd pee bro,love Greek I'd pee bro
2021-09-14 18:36:12,greekgodx ,melle1010,PLAY SKYRIM,0,play skyrim,PLAY SKYRIM
2021-09-14 18:36:13,greekgodx ,datblink,summer of IRL btw,0,summer irl btw,summer IRL btw
2021-09-14 18:36:13,greekgodx ,skullxfy,yo my slime,0,yo slime,yo slime
2021-09-14 18:36:14,greekgodx ,nickvog2018,Do irl in UK,0,do irl uk,Do irl UK
2021-09-14 18:36:14,greekgodx ,chubfishh,Have you left the US permanantly?,0,have left us permanantly?,Have left US permanantly?
2021-09-14 18:36:15,greekgodx ,leahavana,Your franklin from GTA 5 now go act like him,0,your franklin gta 5 go act like,Your franklin GTA 5 go act like
2021-09-14 18:36:15,greekgodx ,zombie_guy94,@any_______gifters________ WideHardo,0,@any_______gifters________ widehardo,@any_______gifters________ WideHardo
2021-09-14 18:36:15,greekgodx ,nightcaller999,@Greekgodx how do i get freckles like u??,0,@greekgodx get freckl like u??,@Greekgodx get freckles like u??
2021-09-14 18:36:16,greekgodx ,clov47,what part of Greece u in,0,part greec u,part Greece u
2021-09-14 18:36:16,greekgodx ,dafuxas,3Head IRL IN YOU KAY?,0,3head irl in you kay?,3Head IRL IN YOU KAY?
2021-09-14 18:36:17,greekgodx ,stackerv9,you look like such a chad rn,0,look like chad rn,look like chad rn
2021-09-14 18:36:17,greekgodx ,noshotbuckoh,SO HES THE GRANDA PA YOU HAD TO LIFT,0,so he the granda pa you had to lift,SO HES THE GRANDA PA YOU HAD TO LIFT
2021-09-14 18:36:17,greekgodx ,ennnjoy,how much do you love dicks?,0,much love dicks?,much love dicks?
2021-09-14 18:36:17,greekgodx ,morrissingss,are you a virgin greek,0,virgin greek,virgin greek
2021-09-14 18:36:18,greekgodx ,widehardo_ggx,GO TO THE PIT greekWalk  GO TO THE PIT greekWalk,0,go to the pit greekwalk go to the pit greekwalk,GO TO THE PIT greekWalk
2021-09-14 18:36:18,greekgodx ,crunchrock,Greece music is like ps1 music,0,greec music like ps1 music,Greece music like ps1
